128,128
1,66,-0.127326 
1,67,-0.249466 
1,68,-0.448606 
1,69,-0.574938 
1,70,-0.658949 
1,71,-0.759934 
1,72,-0.836504 
1,73,-0.890681 
1,74,-0.913003 
1,75,-0.886603 
1,76,-0.787740 
1,77,-0.693975 
1,78,-0.691674 
1,79,-0.759524 
1,80,-0.793895 
1,81,-0.806687 
1,82,-0.780123 
1,83,-0.671591 
1,84,-0.611549 
1,85,-0.538762 
1,86,-0.403121 
1,87,-0.393470 
1,88,-0.447012 
1,89,-0.456582 
1,90,-0.367136 
1,91,-0.232915 
1,92,-0.214034 
1,93,-0.186619 
1,94,-0.145808 
1,95,-0.092745 
1,96,0.004521 
1,97,0.088555 
1,98,0.159716 
1,99,0.250769 
1,100,0.344060 
1,101,0.340940 
1,102,0.290093 
1,103,0.251136 
1,104,0.272725 
1,105,0.388926 
1,106,0.453819 
1,107,0.442817 
1,108,0.406019 
1,109,0.461853 
1,110,0.594819 
1,111,0.638125 
1,112,0.669572 
1,113,0.626450 
1,114,0.519274 
1,115,0.452690 
1,116,0.408909 
1,117,0.402594 
1,118,0.363033 
1,119,0.323501 
1,120,0.264727 
1,121,0.198692 
1,122,0.147689 
1,123,0.074913 
1,124,0.043323 
1,125,0.065743 
1,126,0.037324 
1,127,-0.007827 
2,0,-0.098576 
2,1,-0.119072 
2,2,-0.098972 
2,3,-0.066977 
2,4,-0.003360 
2,5,-0.050130 
2,6,-0.098848 
2,7,-0.139075 
2,8,-0.190331 
2,9,-0.128415 
2,10,-0.053006 
2,11,-0.035696 
2,12,-0.017211 
2,13,0.007483 
2,14,0.073451 
2,15,0.088305 
2,16,0.070211 
2,17,0.117639 
2,18,0.104451 
2,19,0.149033 
2,20,0.196013 
2,21,0.212887 
2,22,0.217228 
2,23,0.243919 
2,24,0.300619 
2,25,0.239081 
2,26,0.224234 
2,27,0.221056 
2,28,0.233584 
2,29,0.266029 
2,30,0.187563 
2,31,0.074817 
2,32,0.027964 
2,33,-0.049821 
2,34,-0.094015 
2,35,-0.072165 
2,36,-0.075909 
2,37,-0.124549 
2,38,-0.168949 
2,39,-0.150149 
2,40,-0.142216 
2,41,-0.170365 
2,42,-0.147755 
2,43,0.032543 
2,44,0.208500 
2,45,0.313524 
2,46,0.420464 
2,47,0.530367 
2,48,0.606721 
2,49,0.581855 
2,50,0.534518 
2,51,0.568756 
2,52,0.618964 
2,53,0.595906 
2,54,0.610858 
2,55,0.644746 
2,56,0.674361 
2,57,0.701080 
2,58,0.647299 
2,59,0.553592 
2,60,0.404536 
2,61,0.264907 
2,62,0.148129 
2,63,0.068736 
2,64,0.031992 
2,65,-0.076117 
2,66,-0.172783 
2,67,-0.255420 
2,68,-0.387033 
2,69,-0.498952 
2,70,-0.617164 
2,71,-0.718016 
2,72,-0.758021 
2,73,-0.806295 
2,74,-0.814671 
2,75,-0.787322 
2,76,-0.793528 
2,77,-0.741894 
2,78,-0.699777 
2,79,-0.789005 
2,80,-0.780655 
2,81,-0.724242 
2,82,-0.712675 
2,83,-0.615074 
2,84,-0.575344 
2,85,-0.554602 
2,86,-0.464547 
2,87,-0.471231 
2,88,-0.470064 
2,89,-0.459630 
2,90,-0.434971 
2,91,-0.364861 
2,92,-0.359912 
2,93,-0.283344 
2,94,-0.185464 
2,95,-0.160588 
2,96,-0.071309 
2,97,0.079728 
2,98,0.181194 
2,99,0.256981 
2,100,0.317981 
2,101,0.309055 
2,102,0.293852 
2,103,0.311734 
2,104,0.323652 
2,105,0.391232 
2,106,0.428084 
2,107,0.435878 
2,108,0.456832 
2,109,0.523206 
2,110,0.663666 
2,111,0.705063 
2,112,0.710216 
2,113,0.666192 
2,114,0.579162 
2,115,0.529915 
2,116,0.503896 
2,117,0.468718 
2,118,0.402787 
2,119,0.380457 
2,120,0.309553 
2,121,0.253954 
2,122,0.219856 
2,123,0.114440 
2,124,-0.007829 
2,125,-0.029282 
2,126,-0.009953 
2,127,-0.016819 
3,0,-0.124725 
3,1,-0.134628 
3,2,-0.106865 
3,3,-0.095622 
3,4,-0.061136 
3,5,-0.083794 
3,6,-0.069277 
3,7,-0.095209 
3,8,-0.200346 
3,9,-0.190487 
3,10,-0.116943 
3,11,-0.060913 
3,12,-0.051739 
3,13,-0.035408 
3,14,0.031703 
3,15,0.084545 
3,16,0.096422 
3,17,0.099051 
3,18,0.071838 
3,19,0.118852 
3,20,0.155153 
3,21,0.180486 
3,22,0.194927 
3,23,0.227060 
3,24,0.310559 
3,25,0.302218 
3,26,0.302788 
3,27,0.331510 
3,28,0.408985 
3,29,0.430562 
3,30,0.283776 
3,31,0.141753 
3,32,0.111852 
3,33,0.045645 
3,34,0.011247 
3,35,-0.002985 
3,36,-0.079932 
3,37,-0.159405 
3,38,-0.213491 
3,39,-0.220417 
3,40,-0.188160 
3,41,-0.155148 
3,42,-0.101203 
3,43,0.052730 
3,44,0.217035 
3,45,0.362007 
3,46,0.474352 
3,47,0.565412 
3,48,0.650038 
3,49,0.678931 
3,50,0.635181 
3,51,0.559772 
3,52,0.550890 
3,53,0.539520 
3,54,0.525033 
3,55,0.542929 
3,56,0.593014 
3,57,0.615577 
3,58,0.539059 
3,59,0.478187 
3,60,0.350148 
3,61,0.209345 
3,62,0.130727 
3,63,0.063187 
3,64,-0.002672 
3,65,-0.122605 
3,66,-0.198595 
3,67,-0.263245 
3,68,-0.331130 
3,69,-0.365802 
3,70,-0.449080 
3,71,-0.563580 
3,72,-0.638397 
3,73,-0.663768 
3,74,-0.671574 
3,75,-0.666968 
3,76,-0.683966 
3,77,-0.674863 
3,78,-0.633802 
3,79,-0.665412 
3,80,-0.662632 
3,81,-0.616087 
3,82,-0.581735 
3,83,-0.545716 
3,84,-0.561756 
3,85,-0.544172 
3,86,-0.494853 
3,87,-0.523238 
3,88,-0.490380 
3,89,-0.415687 
3,90,-0.400809 
3,91,-0.388615 
3,92,-0.370383 
3,93,-0.302251 
3,94,-0.214097 
3,95,-0.151802 
3,96,-0.072907 
3,97,0.014733 
3,98,0.079348 
3,99,0.180382 
3,100,0.277976 
3,101,0.289188 
3,102,0.338344 
3,103,0.423997 
3,104,0.438192 
3,105,0.440478 
3,106,0.419669 
3,107,0.396569 
3,108,0.431825 
3,109,0.545743 
3,110,0.676846 
3,111,0.734163 
3,112,0.735809 
3,113,0.687393 
3,114,0.618222 
3,115,0.586013 
3,116,0.586888 
3,117,0.538368 
3,118,0.434401 
3,119,0.373634 
3,120,0.367731 
3,121,0.334602 
3,122,0.254502 
3,123,0.123749 
3,124,-0.037718 
3,125,-0.135142 
3,126,-0.185159 
3,127,-0.006368 
4,0,-0.135651 
4,1,-0.132675 
4,2,-0.093566 
4,3,-0.099205 
4,4,-0.051336 
4,5,-0.017126 
4,6,-0.025356 
4,7,-0.104750 
4,8,-0.183504 
4,9,-0.168117 
4,10,-0.176822 
4,11,-0.144071 
4,12,-0.111768 
4,13,-0.080898 
4,14,-0.027856 
4,15,0.056523 
4,16,0.109310 
4,17,0.065866 
4,18,0.044863 
4,19,0.120940 
4,20,0.127375 
4,21,0.141585 
4,22,0.187578 
4,23,0.236320 
4,24,0.320153 
4,25,0.356607 
4,26,0.383920 
4,27,0.435828 
4,28,0.532149 
4,29,0.504682 
4,30,0.379265 
4,31,0.300616 
4,32,0.270578 
4,33,0.192434 
4,34,0.138792 
4,35,0.073358 
4,36,-0.032859 
4,37,-0.103022 
4,38,-0.150833 
4,39,-0.172636 
4,40,-0.160840 
4,41,-0.111374 
4,42,-0.014032 
4,43,0.126429 
4,44,0.245768 
4,45,0.384175 
4,46,0.544743 
4,47,0.664842 
4,48,0.699516 
4,49,0.744038 
4,50,0.748301 
4,51,0.606570 
4,52,0.554128 
4,53,0.547479 
4,54,0.505388 
4,55,0.528419 
4,56,0.544190 
4,57,0.496793 
4,58,0.422886 
4,59,0.418135 
4,60,0.332279 
4,61,0.227982 
4,62,0.144653 
4,63,0.038733 
4,64,-0.018356 
4,65,-0.112943 
4,66,-0.133805 
4,67,-0.160491 
4,68,-0.230722 
4,69,-0.241665 
4,70,-0.292913 
4,71,-0.422787 
4,72,-0.519350 
4,73,-0.519733 
4,74,-0.575776 
4,75,-0.621935 
4,76,-0.615146 
4,77,-0.620843 
4,78,-0.561725 
4,79,-0.523912 
4,80,-0.507764 
4,81,-0.455722 
4,82,-0.447727 
4,83,-0.507807 
4,84,-0.588831 
4,85,-0.588355 
4,86,-0.498040 
4,87,-0.479709 
4,88,-0.467295 
4,89,-0.369610 
4,90,-0.308557 
4,91,-0.296050 
4,92,-0.303277 
4,93,-0.295405 
4,94,-0.253132 
4,95,-0.184307 
4,96,-0.078200 
4,97,-0.024557 
4,98,-0.023239 
4,99,0.081067 
4,100,0.207176 
4,101,0.249922 
4,102,0.319399 
4,103,0.412540 
4,104,0.494006 
4,105,0.502296 
4,106,0.486208 
4,107,0.491892 
4,108,0.462577 
4,109,0.530502 
4,110,0.590815 
4,111,0.625102 
4,112,0.667612 
4,113,0.652533 
4,114,0.603690 
4,115,0.594291 
4,116,0.598932 
4,117,0.506633 
4,118,0.444347 
4,119,0.422232 
4,120,0.402103 
4,121,0.320475 
4,122,0.214988 
4,123,0.088791 
4,124,-0.065550 
4,125,-0.196712 
4,126,-0.280931 
4,127,-0.027979 
5,0,-0.142944 
5,1,-0.140116 
5,2,-0.112040 
5,3,-0.108224 
5,4,-0.062314 
5,5,-0.032759 
5,6,-0.038627 
5,7,-0.098617 
5,8,-0.165431 
5,9,-0.175001 
5,10,-0.216409 
5,11,-0.257884 
5,12,-0.226572 
5,13,-0.174252 
5,14,-0.136913 
5,15,-0.039185 
5,16,0.067806 
5,17,0.093251 
5,18,0.078446 
5,19,0.130448 
5,20,0.146042 
5,21,0.174387 
5,22,0.219766 
5,23,0.292544 
5,24,0.389018 
5,25,0.427286 
5,26,0.483524 
5,27,0.541803 
5,28,0.586723 
5,29,0.538436 
5,30,0.440718 
5,31,0.403148 
5,32,0.372046 
5,33,0.323274 
5,34,0.270731 
5,35,0.166108 
5,36,0.077484 
5,37,0.013913 
5,38,-0.031225 
5,39,-0.060792 
5,40,-0.060084 
5,41,0.001084 
5,42,0.114350 
5,43,0.256356 
5,44,0.331660 
5,45,0.396920 
5,46,0.508515 
5,47,0.636280 
5,48,0.683829 
5,49,0.719621 
5,50,0.724520 
5,51,0.635084 
5,52,0.589402 
5,53,0.562785 
5,54,0.493964 
5,55,0.476666 
5,56,0.475978 
5,57,0.431329 
5,58,0.395064 
5,59,0.345496 
5,60,0.281396 
5,61,0.243020 
5,62,0.192210 
5,63,0.116328 
5,64,0.046014 
5,65,-0.027317 
5,66,-0.061824 
5,67,-0.065626 
5,68,-0.085387 
5,69,-0.109080 
5,70,-0.153489 
5,71,-0.255137 
5,72,-0.317654 
5,73,-0.356150 
5,74,-0.476694 
5,75,-0.591365 
5,76,-0.615926 
5,77,-0.559802 
5,78,-0.477664 
5,79,-0.414358 
5,80,-0.343598 
5,81,-0.278450 
5,82,-0.343488 
5,83,-0.459983 
5,84,-0.526233 
5,85,-0.548692 
5,86,-0.447067 
5,87,-0.393592 
5,88,-0.392409 
5,89,-0.346090 
5,90,-0.293225 
5,91,-0.221858 
5,92,-0.237010 
5,93,-0.269372 
5,94,-0.255488 
5,95,-0.204913 
5,96,-0.131067 
5,97,-0.089410 
5,98,-0.072208 
5,99,-0.005539 
5,100,0.075196 
5,101,0.146451 
5,102,0.293691 
5,103,0.410143 
5,104,0.459699 
5,105,0.492891 
5,106,0.551749 
5,107,0.561539 
5,108,0.487551 
5,109,0.474451 
5,110,0.494770 
5,111,0.501453 
5,112,0.527500 
5,113,0.569382 
5,114,0.576845 
5,115,0.589329 
5,116,0.574595 
5,117,0.505627 
5,118,0.484788 
5,119,0.437166 
5,120,0.368230 
5,121,0.289460 
5,122,0.174094 
5,123,0.058302 
5,124,-0.097734 
5,125,-0.245520 
5,126,-0.289354 
5,127,-0.136152 
6,0,-0.246546 
6,1,-0.259000 
6,2,-0.248325 
6,3,-0.244846 
6,4,-0.190182 
6,5,-0.142552 
6,6,-0.105420 
6,7,-0.106332 
6,8,-0.169300 
6,9,-0.208225 
6,10,-0.216983 
6,11,-0.272807 
6,12,-0.260389 
6,13,-0.207602 
6,14,-0.164311 
6,15,-0.027411 
6,16,0.060828 
6,17,0.085722 
6,18,0.119662 
6,19,0.180439 
6,20,0.187367 
6,21,0.215087 
6,22,0.271858 
6,23,0.379956 
6,24,0.491162 
6,25,0.519444 
6,26,0.550306 
6,27,0.573645 
6,28,0.607263 
6,29,0.578967 
6,30,0.478925 
6,31,0.465089 
6,32,0.436649 
6,33,0.417567 
6,34,0.404245 
6,35,0.305167 
6,36,0.236059 
6,37,0.166411 
6,38,0.081950 
6,39,-0.001965 
6,40,-0.007503 
6,41,0.066329 
6,42,0.176348 
6,43,0.300791 
6,44,0.374412 
6,45,0.418020 
6,46,0.446991 
6,47,0.541339 
6,48,0.584318 
6,49,0.594189 
6,50,0.599078 
6,51,0.582327 
6,52,0.548052 
6,53,0.505386 
6,54,0.458961 
6,55,0.445822 
6,56,0.449639 
6,57,0.421379 
6,58,0.444062 
6,59,0.376335 
6,60,0.313376 
6,61,0.302214 
6,62,0.251774 
6,63,0.188851 
6,64,0.104078 
6,65,0.038558 
6,66,-0.025177 
6,67,-0.014412 
6,68,0.008207 
6,69,-0.042215 
6,70,-0.083724 
6,71,-0.150244 
6,72,-0.226170 
6,73,-0.349699 
6,74,-0.457804 
6,75,-0.560460 
6,76,-0.606724 
6,77,-0.493869 
6,78,-0.387002 
6,79,-0.284996 
6,80,-0.222218 
6,81,-0.205131 
6,82,-0.259320 
6,83,-0.352365 
6,84,-0.403858 
6,85,-0.453951 
6,86,-0.405784 
6,87,-0.382356 
6,88,-0.317027 
6,89,-0.247330 
6,90,-0.261441 
6,91,-0.194460 
6,92,-0.193003 
6,93,-0.224617 
6,94,-0.227535 
6,95,-0.207073 
6,96,-0.182118 
6,97,-0.145243 
6,98,-0.088328 
6,99,-0.050187 
6,100,-0.000094 
6,101,0.099958 
6,102,0.251213 
6,103,0.337462 
6,104,0.375259 
6,105,0.451921 
6,106,0.514734 
6,107,0.464777 
6,108,0.430193 
6,109,0.428670 
6,110,0.438141 
6,111,0.431775 
6,112,0.427591 
6,113,0.510053 
6,114,0.529673 
6,115,0.527565 
6,116,0.508586 
6,117,0.476028 
6,118,0.472466 
6,119,0.377822 
6,120,0.286562 
6,121,0.230732 
6,122,0.100892 
6,123,0.001047 
6,124,-0.090585 
6,125,-0.202112 
6,126,-0.271936 
6,127,-0.190842 
7,0,-0.312880 
7,1,-0.341620 
7,2,-0.362981 
7,3,-0.384705 
7,4,-0.348433 
7,5,-0.277061 
7,6,-0.218045 
7,7,-0.199084 
7,8,-0.226656 
7,9,-0.234258 
7,10,-0.220778 
7,11,-0.227272 
7,12,-0.248594 
7,13,-0.220327 
7,14,-0.111533 
7,15,0.035337 
7,16,0.103546 
7,17,0.118655 
7,18,0.195661 
7,19,0.248977 
7,20,0.218070 
7,21,0.249100 
7,22,0.343527 
7,23,0.466884 
7,24,0.561166 
7,25,0.582937 
7,26,0.603211 
7,27,0.600016 
7,28,0.600530 
7,29,0.589564 
7,30,0.514886 
7,31,0.519549 
7,32,0.502393 
7,33,0.475792 
7,34,0.487814 
7,35,0.457223 
7,36,0.439411 
7,37,0.341234 
7,38,0.198412 
7,39,0.087250 
7,40,0.081836 
7,41,0.172055 
7,42,0.248243 
7,43,0.306278 
7,44,0.372855 
7,45,0.414636 
7,46,0.445043 
7,47,0.489415 
7,48,0.508180 
7,49,0.513885 
7,50,0.510234 
7,51,0.499905 
7,52,0.483642 
7,53,0.502240 
7,54,0.492006 
7,55,0.478139 
7,56,0.474930 
7,57,0.437993 
7,58,0.456448 
7,59,0.462771 
7,60,0.455237 
7,61,0.413757 
7,62,0.309407 
7,63,0.236330 
7,64,0.184794 
7,65,0.143038 
7,66,0.087130 
7,67,0.067610 
7,68,0.029033 
7,69,-0.031422 
7,70,-0.066981 
7,71,-0.160255 
7,72,-0.260187 
7,73,-0.383266 
7,74,-0.478483 
7,75,-0.512354 
7,76,-0.541154 
7,77,-0.477095 
7,78,-0.356633 
7,79,-0.272189 
7,80,-0.188706 
7,81,-0.144504 
7,82,-0.172302 
7,83,-0.261430 
7,84,-0.346977 
7,85,-0.405171 
7,86,-0.415291 
7,87,-0.379700 
7,88,-0.295582 
7,89,-0.232676 
7,90,-0.236614 
7,91,-0.198654 
7,92,-0.194313 
7,93,-0.228941 
7,94,-0.223381 
7,95,-0.243889 
7,96,-0.220804 
7,97,-0.158417 
7,98,-0.143430 
7,99,-0.100556 
7,100,-0.035458 
7,101,0.015091 
7,102,0.102867 
7,103,0.180503 
7,104,0.238998 
7,105,0.324363 
7,106,0.334636 
7,107,0.314842 
7,108,0.366505 
7,109,0.409034 
7,110,0.415798 
7,111,0.401798 
7,112,0.424497 
7,113,0.477508 
7,114,0.481622 
7,115,0.513378 
7,116,0.510193 
7,117,0.454062 
7,118,0.416031 
7,119,0.344508 
7,120,0.244687 
7,121,0.161133 
7,122,0.050240 
7,123,-0.014713 
7,124,-0.045788 
7,125,-0.104516 
7,126,-0.209706 
7,127,-0.188115 
8,0,-0.302440 
8,1,-0.331690 
8,2,-0.370125 
8,3,-0.398484 
8,4,-0.409193 
8,5,-0.361750 
8,6,-0.305311 
8,7,-0.280532 
8,8,-0.291385 
8,9,-0.269042 
8,10,-0.257071 
8,11,-0.248225 
8,12,-0.247231 
8,13,-0.188532 
8,14,-0.076652 
8,15,0.014530 
8,16,0.118070 
8,17,0.168675 
8,18,0.235746 
8,19,0.246339 
8,20,0.229297 
8,21,0.310704 
8,22,0.420930 
8,23,0.533410 
8,24,0.613875 
8,25,0.646337 
8,26,0.666531 
8,27,0.636011 
8,28,0.567982 
8,29,0.535403 
8,30,0.468283 
8,31,0.461964 
8,32,0.482316 
8,33,0.487291 
8,34,0.468917 
8,35,0.447673 
8,36,0.517650 
8,37,0.445744 
8,38,0.320070 
8,39,0.251473 
8,40,0.186168 
8,41,0.221041 
8,42,0.289439 
8,43,0.315935 
8,44,0.367230 
8,45,0.410595 
8,46,0.488103 
8,47,0.520228 
8,48,0.489524 
8,49,0.457032 
8,50,0.483158 
8,51,0.511925 
8,52,0.475595 
8,53,0.523456 
8,54,0.540326 
8,55,0.512035 
8,56,0.523334 
8,57,0.504430 
8,58,0.467824 
8,59,0.491591 
8,60,0.526105 
8,61,0.448810 
8,62,0.354021 
8,63,0.330416 
8,64,0.261069 
8,65,0.202953 
8,66,0.174116 
8,67,0.128840 
8,68,0.057310 
8,69,0.011806 
8,70,-0.023167 
8,71,-0.145304 
8,72,-0.229747 
8,73,-0.290788 
8,74,-0.411203 
8,75,-0.436102 
8,76,-0.448070 
8,77,-0.438806 
8,78,-0.328513 
8,79,-0.284046 
8,80,-0.181684 
8,81,-0.095367 
8,82,-0.105244 
8,83,-0.204865 
8,84,-0.297605 
8,85,-0.336483 
8,86,-0.389710 
8,87,-0.326135 
8,88,-0.244355 
8,89,-0.213948 
8,90,-0.228005 
8,91,-0.229858 
8,92,-0.202277 
8,93,-0.226721 
8,94,-0.198741 
8,95,-0.230323 
8,96,-0.268653 
8,97,-0.263829 
8,98,-0.267712 
8,99,-0.183367 
8,100,-0.116143 
8,101,-0.123592 
8,102,-0.028310 
8,103,0.096241 
8,104,0.134147 
8,105,0.189248 
8,106,0.169513 
8,107,0.199270 
8,108,0.252233 
8,109,0.266197 
8,110,0.323340 
8,111,0.346359 
8,112,0.406747 
8,113,0.441960 
8,114,0.440587 
8,115,0.512471 
8,116,0.517521 
8,117,0.427025 
8,118,0.331622 
8,119,0.268059 
8,120,0.212060 
8,121,0.165730 
8,122,0.075209 
8,123,0.030287 
8,124,-0.017505 
8,125,-0.091679 
8,126,-0.142798 
8,127,-0.191516 
9,0,-0.286678 
9,1,-0.343952 
9,2,-0.366798 
9,3,-0.385778 
9,4,-0.386877 
9,5,-0.368222 
9,6,-0.382347 
9,7,-0.393750 
9,8,-0.363515 
9,9,-0.312288 
9,10,-0.284721 
9,11,-0.263815 
9,12,-0.212528 
9,13,-0.130059 
9,14,-0.042383 
9,15,0.035802 
9,16,0.134908 
9,17,0.194426 
9,18,0.222553 
9,19,0.240421 
9,20,0.247935 
9,21,0.315242 
9,22,0.413662 
9,23,0.556908 
9,24,0.642628 
9,25,0.647967 
9,26,0.686648 
9,27,0.687977 
9,28,0.617269 
9,29,0.517154 
9,30,0.384314 
9,31,0.352167 
9,32,0.407915 
9,33,0.438141 
9,34,0.415039 
9,35,0.389289 
9,36,0.445731 
9,37,0.482238 
9,38,0.458613 
9,39,0.399123 
9,40,0.330287 
9,41,0.307450 
9,42,0.328395 
9,43,0.348168 
9,44,0.382776 
9,45,0.414201 
9,46,0.502503 
9,47,0.562970 
9,48,0.514742 
9,49,0.470571 
9,50,0.491668 
9,51,0.549114 
9,52,0.511981 
9,53,0.494922 
9,54,0.536244 
9,55,0.532596 
9,56,0.554846 
9,57,0.551570 
9,58,0.498612 
9,59,0.529500 
9,60,0.569360 
9,61,0.486366 
9,62,0.427429 
9,63,0.450021 
9,64,0.352274 
9,65,0.259098 
9,66,0.236005 
9,67,0.177549 
9,68,0.135992 
9,69,0.064258 
9,70,-0.058140 
9,71,-0.147749 
9,72,-0.180848 
9,73,-0.232784 
9,74,-0.294401 
9,75,-0.315593 
9,76,-0.372446 
9,77,-0.404590 
9,78,-0.327060 
9,79,-0.272177 
9,80,-0.197813 
9,81,-0.123628 
9,82,-0.120780 
9,83,-0.181710 
9,84,-0.238209 
9,85,-0.242116 
9,86,-0.270427 
9,87,-0.276179 
9,88,-0.209284 
9,89,-0.164356 
9,90,-0.198718 
9,91,-0.231060 
9,92,-0.235549 
9,93,-0.216635 
9,94,-0.166227 
9,95,-0.199942 
9,96,-0.280910 
9,97,-0.345435 
9,98,-0.367859 
9,99,-0.312227 
9,100,-0.275134 
9,101,-0.212054 
9,102,-0.065149 
9,103,0.040820 
9,104,0.056213 
9,105,0.084059 
9,106,0.091845 
9,107,0.106057 
9,108,0.134780 
9,109,0.176283 
9,110,0.245514 
9,111,0.262538 
9,112,0.295653 
9,113,0.325975 
9,114,0.334794 
9,115,0.390936 
9,116,0.366712 
9,117,0.254874 
9,118,0.149467 
9,119,0.101472 
9,120,0.080727 
9,121,0.078155 
9,122,0.076185 
9,123,0.056178 
9,124,-0.019559 
9,125,-0.094442 
9,126,-0.162935 
9,127,-0.237255 
10,0,-0.262634 
10,1,-0.306826 
10,2,-0.362343 
10,3,-0.420058 
10,4,-0.443699 
10,5,-0.478196 
10,6,-0.486670 
10,7,-0.466698 
10,8,-0.428369 
10,9,-0.390418 
10,10,-0.325988 
10,11,-0.257932 
10,12,-0.179824 
10,13,-0.099567 
10,14,0.020378 
10,15,0.133504 
10,16,0.173293 
10,17,0.200079 
10,18,0.197985 
10,19,0.222001 
10,20,0.286264 
10,21,0.371294 
10,22,0.426478 
10,23,0.559993 
10,24,0.688559 
10,25,0.710777 
10,26,0.738038 
10,27,0.739124 
10,28,0.655688 
10,29,0.487024 
10,30,0.340225 
10,31,0.327379 
10,32,0.362595 
10,33,0.369143 
10,34,0.360411 
10,35,0.335984 
10,36,0.333712 
10,37,0.442495 
10,38,0.509857 
10,39,0.457211 
10,40,0.427593 
10,41,0.389822 
10,42,0.361448 
10,43,0.370721 
10,44,0.394290 
10,45,0.400360 
10,46,0.454785 
10,47,0.522902 
10,48,0.506228 
10,49,0.492289 
10,50,0.473302 
10,51,0.514917 
10,52,0.535182 
10,53,0.519810 
10,54,0.527882 
10,55,0.486275 
10,56,0.532289 
10,57,0.569791 
10,58,0.555257 
10,59,0.632629 
10,60,0.681974 
10,61,0.606235 
