64,64
6,59,-0.349416 
6,60,-0.247608 
6,61,-0.194080 
6,62,-0.128463 
6,63,0.369470 
7,0,0.650257 
7,1,0.806705 
7,2,1.008717 
7,3,1.090118 
7,4,1.056328 
7,5,1.106341 
7,6,0.998348 
7,7,0.948233 
7,8,0.916516 
7,9,0.743661 
7,10,0.541944 
7,11,0.393747 
7,12,0.274109 
7,13,0.114967 
7,14,-0.000529 
7,15,-0.129609 
7,16,-0.136313 
7,17,-0.068120 
7,18,0.022736 
7,19,-0.028848 
7,20,-0.208685 
7,21,-0.364078 
7,22,-0.522974 
7,23,-0.722438 
7,24,-0.920950 
7,25,-0.933016 
7,26,-0.976251 
7,27,-0.982943 
7,28,-1.010894 
7,29,-1.119340 
7,30,-1.001907 
7,31,-0.819800 
7,32,-0.744890 
7,33,-0.695418 
7,34,-0.583495 
7,35,-0.552734 
7,36,-0.515067 
7,37,-0.429770 
7,38,-0.508243 
7,39,-0.473640 
7,40,-0.340108 
7,41,-0.301957 
7,42,-0.308834 
7,43,-0.406108 
7,44,-0.474649 
7,45,-0.398593 
7,46,-0.329679 
7,47,-0.347313 
7,48,-0.295872 
7,49,-0.271892 
7,50,-0.394939 
7,51,-0.403618 
7,52,-0.372018 
7,53,-0.435751 
7,54,-0.527569 
7,55,-0.557487 
7,56,-0.524336 
7,57,-0.412672 
7,58,-0.323477 
7,59,-0.348363 
7,60,-0.232532 
7,61,-0.165569 
7,62,-0.076491 
7,63,0.430220 
8,0,0.750797 
8,1,0.845521 
8,2,0.881542 
8,3,0.874706 
8,4,0.829115 
8,5,0.854672 
8,6,0.815585 
8,7,0.838305 
8,8,0.760910 
8,9,0.629569 
8,10,0.439881 
8,11,0.200069 
8,12,0.148570 
8,13,-0.014603 
8,14,-0.087684 
8,15,-0.062493 
8,16,-0.059966 
8,17,-0.140753 
8,18,-0.120235 
8,19,-0.122680 
8,20,-0.267217 
8,21,-0.417820 
8,22,-0.580802 
8,23,-0.748043 
8,24,-0.927379 
8,25,-0.995665 
8,26,-1.138482 
8,27,-1.164724 
8,28,-1.087117 
8,29,-1.042311 
8,30,-0.978006 
8,31,-0.819108 
8,32,-0.717409 
8,33,-0.699267 
8,34,-0.547921 
8,35,-0.470184 
8,36,-0.376985 
8,37,-0.328425 
8,38,-0.462342 
8,39,-0.434314 
8,40,-0.358544 
8,41,-0.284954 
8,42,-0.221504 
8,43,-0.399170 
8,44,-0.553809 
8,45,-0.567388 
8,46,-0.452194 
8,47,-0.453773 
8,48,-0.428500 
8,49,-0.369485 
8,50,-0.444125 
8,51,-0.346645 
8,52,-0.258625 
8,53,-0.308722 
8,54,-0.313481 
8,55,-0.216547 
8,56,-0.209407 
8,57,-0.154058 
8,58,-0.133847 
8,59,-0.204075 
8,60,-0.111643 
8,61,-0.077008 
8,62,0.026407 
8,63,0.432570 
9,0,0.734958 
9,1,0.811362 
9,2,0.778157 
9,3,0.825633 
9,4,0.805724 
9,5,0.766023 
9,6,0.709968 
9,7,0.672107 
9,8,0.618343 
9,9,0.510984 
9,10,0.299092 
9,11,0.098636 
9,12,0.057646 
9,13,-0.038796 
9,14,-0.084808 
9,15,-0.015474 
9,16,-0.008452 
9,17,-0.154624 
9,18,-0.159684 
9,19,-0.211717 
9,20,-0.321757 
9,21,-0.456339 
9,22,-0.665374 
9,23,-0.842161 
9,24,-1.000941 
9,25,-1.039293 
9,26,-1.177220 
9,27,-1.259763 
9,28,-1.132587 
9,29,-0.886756 
9,30,-0.716034 
9,31,-0.613693 
9,32,-0.553131 
9,33,-0.576470 
9,34,-0.515516 
9,35,-0.377487 
9,36,-0.219812 
9,37,-0.248225 
9,38,-0.401308 
9,39,-0.377656 
9,40,-0.380030 
9,41,-0.379374 
9,42,-0.287958 
9,43,-0.397768 
9,44,-0.622701 
9,45,-0.746505 
9,46,-0.647466 
9,47,-0.591304 
9,48,-0.552959 
9,49,-0.526350 
9,50,-0.489455 
9,51,-0.357785 
9,52,-0.307154 
9,53,-0.210076 
9,54,-0.157426 
9,55,-0.128202 
9,56,-0.053556 
9,57,0.045029 
9,58,0.027172 
9,59,-0.079756 
9,60,-0.054836 
9,61,0.043250 
9,62,0.102209 
9,63,0.366620 
10,0,0.632896 
10,1,0.699735 
10,2,0.666491 
10,3,0.831239 
10,4,0.865447 
10,5,0.775530 
10,6,0.754898 
10,7,0.726006 
10,8,0.678429 
10,9,0.574676 
10,10,0.378762 
10,11,0.265636 
10,12,0.168071 
10,13,0.033008 
10,14,-0.075110 
10,15,-0.018721 
10,16,0.101944 
10,17,-0.004044 
10,18,-0.072934 
10,19,-0.237223 
10,20,-0.408732 
10,21,-0.618773 
10,22,-0.797698 
10,23,-0.902284 
10,24,-1.119505 
10,25,-1.168976 
10,26,-1.172540 
10,27,-1.209574 
10,28,-1.121467 
10,29,-0.795546 
10,30,-0.525759 
10,31,-0.474943 
10,32,-0.445285 
10,33,-0.474204 
10,34,-0.506383 
10,35,-0.327471 
10,36,-0.132624 
10,37,-0.259623 
10,38,-0.432492 
10,39,-0.421310 
10,40,-0.405148 
10,41,-0.362982 
10,42,-0.307932 
10,43,-0.402448 
10,44,-0.533437 
10,45,-0.607040 
10,46,-0.620180 
10,47,-0.615930 
10,48,-0.528557 
10,49,-0.520014 
10,50,-0.467462 
10,51,-0.376116 
10,52,-0.353297 
10,53,-0.128391 
10,54,0.044254 
10,55,0.102514 
10,56,0.131258 
10,57,0.164492 
10,58,0.157510 
10,59,0.060521 
10,60,-0.028713 
10,61,0.069998 
10,62,0.208073 
10,63,0.374752 
11,0,0.541661 
11,1,0.656895 
11,2,0.741803 
11,3,0.802254 
11,4,0.802230 
11,5,0.730767 
11,6,0.704016 
11,7,0.738747 
11,8,0.725569 
11,9,0.686822 
11,10,0.580861 
11,11,0.466111 
11,12,0.327651 
11,13,0.102162 
11,14,-0.093959 
11,15,-0.044484 
11,16,0.104636 
11,17,0.068795 
11,18,-0.009042 
11,19,-0.202708 
11,20,-0.453596 
11,21,-0.716560 
11,22,-0.817890 
11,23,-0.898271 
11,24,-1.149683 
11,25,-1.198368 
11,26,-1.138807 
11,27,-1.112073 
11,28,-1.006057 
11,29,-0.703302 
11,30,-0.436189 
11,31,-0.421883 
11,32,-0.426899 
11,33,-0.456938 
11,34,-0.428283 
11,35,-0.237512 
11,36,-0.073436 
11,37,-0.162833 
11,38,-0.303256 
11,39,-0.312010 
11,40,-0.358543 
11,41,-0.294318 
11,42,-0.254507 
11,43,-0.376961 
11,44,-0.443461 
11,45,-0.455704 
11,46,-0.490378 
11,47,-0.553037 
11,48,-0.461022 
11,49,-0.418568 
11,50,-0.411869 
11,51,-0.322184 
11,52,-0.285115 
11,53,-0.149233 
11,54,0.044330 
11,55,0.230736 
11,56,0.303000 
11,57,0.273607 
11,58,0.309337 
11,59,0.293955 
11,60,0.091783 
11,61,0.014990 
11,62,0.199274 
11,63,0.376109 
12,0,0.426037 
12,1,0.536978 
12,2,0.726492 
12,3,0.684454 
12,4,0.693775 
12,5,0.717281 
12,6,0.703188 
12,7,0.790738 
12,8,0.718656 
12,9,0.646265 
12,10,0.576652 
12,11,0.405450 
12,12,0.316460 
12,13,0.112841 
12,14,-0.120153 
12,15,-0.059032 
12,16,0.071621 
12,17,0.083265 
12,18,-0.041360 
12,19,-0.277498 
12,20,-0.482199 
12,21,-0.679451 
12,22,-0.763953 
12,23,-0.895165 
12,24,-1.128702 
12,25,-1.159299 
12,26,-1.107071 
12,27,-1.065491 
12,28,-0.893033 
12,29,-0.548928 
12,30,-0.288140 
12,31,-0.308539 
12,32,-0.279193 
12,33,-0.239436 
12,34,-0.153076 
12,35,0.042314 
12,36,0.145803 
12,37,0.052990 
12,38,-0.114567 
12,39,-0.201962 
12,40,-0.342931 
12,41,-0.301419 
12,42,-0.199470 
12,43,-0.274392 
12,44,-0.347832 
12,45,-0.354198 
12,46,-0.317298 
12,47,-0.362178 
12,48,-0.347502 
12,49,-0.342265 
12,50,-0.326515 
12,51,-0.203579 
12,52,-0.094789 
12,53,0.029149 
12,54,0.088395 
12,55,0.237271 
12,56,0.418187 
12,57,0.401518 
12,58,0.393639 
12,59,0.367022 
12,60,0.241520 
12,61,0.172894 
12,62,0.182954 
12,63,0.330515 
13,0,0.363084 
13,1,0.407523 
13,2,0.503910 
13,3,0.501515 
13,4,0.501986 
13,5,0.544721 
13,6,0.694517 
13,7,0.814959 
13,8,0.696788 
13,9,0.644852 
13,10,0.559107 
13,11,0.329489 
13,12,0.220319 
13,13,0.105606 
13,14,-0.070717 
13,15,-0.090297 
13,16,-0.005269 
13,17,0.044292 
13,18,-0.102143 
13,19,-0.415692 
13,20,-0.493226 
13,21,-0.533111 
13,22,-0.656820 
13,23,-0.790419 
13,24,-1.044583 
13,25,-1.164393 
13,26,-1.157721 
13,27,-1.060142 
13,28,-0.856083 
13,29,-0.568063 
13,30,-0.285987 
13,31,-0.238414 
13,32,-0.117991 
13,33,0.011579 
13,34,0.123053 
13,35,0.303042 
13,36,0.371365 
13,37,0.353217 
13,38,0.173912 
13,39,-0.078768 
13,40,-0.191189 
13,41,-0.155192 
13,42,-0.096230 
13,43,-0.071434 
13,44,-0.156413 
13,45,-0.236616 
13,46,-0.230538 
13,47,-0.196856 
13,48,-0.180674 
13,49,-0.220450 
13,50,-0.161108 
13,51,-0.088315 
13,52,-0.010241 
13,53,0.113843 
13,54,0.146475 
13,55,0.285845 
13,56,0.452681 
13,57,0.538760 
13,58,0.569568 
13,59,0.557544 
13,60,0.475545 
13,61,0.381277 
13,62,0.292290 
13,63,0.225460 
14,0,0.303235 
14,1,0.358048 
14,2,0.387127 
14,3,0.426274 
14,4,0.415033 
14,5,0.450154 
14,6,0.604369 
14,7,0.630388 
14,8,0.542522 
14,9,0.599625 
14,10,0.622196 
14,11,0.445141 
14,12,0.258367 
14,13,0.167629 
14,14,-0.016600 
14,15,-0.183224 
14,16,-0.214741 
14,17,-0.191081 
14,18,-0.172942 
14,19,-0.357509 
14,20,-0.428007 
14,21,-0.467080 
14,22,-0.567140 
14,23,-0.624386 
14,24,-0.856485 
14,25,-1.008897 
14,26,-1.099680 
14,27,-1.020784 
14,28,-0.793401 
14,29,-0.584704 
14,30,-0.321353 
14,31,-0.197726 
14,32,0.011571 
14,33,0.192155 
14,34,0.321202 
14,35,0.478970 
14,36,0.460263 
14,37,0.483784 
14,38,0.463568 
14,39,0.202903 
14,40,0.057572 
14,41,0.042390 
14,42,0.018858 
14,43,0.085014 
14,44,0.059052 
14,45,-0.020772 
14,46,-0.110205 
14,47,-0.057813 
14,48,-0.035899 
14,49,-0.129461 
14,50,-0.092044 
14,51,-0.133176 
14,52,-0.082382 
14,53,0.046222 
14,54,0.076672 
14,55,0.231313 
14,56,0.326091 
14,57,0.464228 
14,58,0.594921 
14,59,0.672288 
14,60,0.635241 
14,61,0.518211 
14,62,0.448929 
14,63,0.107658 
15,0,0.188377 
15,1,0.215808 
15,2,0.275632 
15,3,0.296522 
15,4,0.293983 
15,5,0.381614 
15,6,0.434377 
15,7,0.490434 
15,8,0.478467 
15,9,0.519290 
15,10,0.570360 
15,11,0.512806 
15,12,0.439002 
15,13,0.324752 
15,14,0.076966 
15,15,-0.104364 
15,16,-0.212006 
15,17,-0.277519 
15,18,-0.188944 
15,19,-0.173800 
15,20,-0.211565 
15,21,-0.265808 
15,22,-0.380661 
15,23,-0.525364 
15,24,-0.688985 
15,25,-0.821778 
15,26,-0.845125 
15,27,-0.785767 
15,28,-0.682326 
15,29,-0.457951 
15,30,-0.214264 
15,31,-0.084295 
15,32,0.121545 
15,33,0.348630 
15,34,0.570264 
15,35,0.659108 
15,36,0.547983 
15,37,0.545707 
15,38,0.580227 
15,39,0.436228 
15,40,0.223042 
15,41,0.135571 
15,42,0.155907 
15,43,0.228555 
15,44,0.231068 
15,45,0.098620 
15,46,-0.026379 
15,47,0.010751 
15,48,0.000518 
15,49,-0.118534 
15,50,-0.161085 
15,51,-0.178470 
15,52,-0.129965 
15,53,-0.051855 
15,54,0.056026 
15,55,0.215929 
15,56,0.250565 
15,57,0.360797 
15,58,0.492917 
15,59,0.530279 
15,60,0.611821 
15,61,0.586462 
15,62,0.441479 
15,63,0.000000 
16,0,0.109246 
16,1,0.119579 
16,2,0.149743 
16,3,0.115714 
16,4,0.033579 
16,5,0.101736 
16,6,0.168379 
16,7,0.340745 
16,8,0.434184 
16,9,0.483468 
16,10,0.491659 
16,11,0.490439 
16,12,0.500622 
16,13,0.360644 
16,14,0.127160 
16,15,0.000000 
16,16,-0.066801 
16,17,-0.117157 
16,18,-0.116507 
16,19,-0.083412 
16,20,-0.045756 
16,21,-0.054360 
16,22,-0.124994 
16,23,-0.290382 
16,24,-0.450741 
16,25,-0.631847 
16,26,-0.632947 
16,27,-0.638463 
16,28,-0.664737 
16,29,-0.424133 
16,30,-0.151998 
16,31,0.000000 
16,32,0.231532 
16,33,0.552079 
16,34,0.764892 
16,35,0.704874 
16,36,0.656631 
16,37,0.769728 
16,38,0.704441 
16,39,0.533116 
16,40,0.349447 
16,41,0.255009 
16,42,0.208814 
16,43,0.198538 
16,44,0.225150 
16,45,0.039240 
16,46,-0.072357 
16,47,0.000000 
16,48,-0.002348 
16,49,-0.088979 
16,50,-0.191164 
16,51,-0.172574 
16,52,-0.077218 
16,53,-0.000421 
16,54,0.109555 
16,55,0.194504 
16,56,0.197285 
16,57,0.270813 
16,58,0.438880 
16,59,0.482503 
16,60,0.567980 
16,61,0.549338 
16,62,0.312687 
16,63,-0.251061 
17,0,-0.116398 
17,1,-0.126482 
17,2,-0.119828 
17,3,-0.113440 
17,4,-0.179386 
17,5,-0.127229 
17,6,-0.023683 
17,7,0.188854 
17,8,0.322864 
17,9,0.346796 
17,10,0.402831 
17,11,0.438215 
17,12,0.443577 
17,13,0.321157 
17,14,0.151842 
17,15,0.029664 
17,16,0.026135 
17,17,0.060897 
17,18,-0.026513 
17,19,0.011445 
17,20,0.069469 
17,21,-0.028973 
17,22,-0.054448 
17,23,-0.060610 
17,24,-0.261892 
17,25,-0.440099 
17,26,-0.449358 
17,27,-0.530121 
17,28,-0.476875 
17,29,-0.277552 
17,30,-0.109503 
17,31,0.077035 
17,32,0.333473 
17,33,0.597637 
17,34,0.756566 
17,35,0.819591 
17,36,0.849256 
17,37,0.843414 
17,38,0.786694 
17,39,0.651690 
17,40,0.491301 
17,41,0.351043 
17,42,0.212172 
17,43,0.151163 
17,44,0.104175 
17,45,0.012163 
17,46,-0.039893 
17,47,-0.043020 
17,48,-0.061821 
17,49,-0.054147 
17,50,-0.120770 
17,51,-0.174973 
17,52,0.014335 
17,53,0.206900 
17,54,0.285473 
17,55,0.337286 
17,56,0.283065 
17,57,0.239593 
17,58,0.401072 
17,59,0.507090 
17,60,0.475653 
17,61,0.409831 
17,62,0.148782 
17,63,-0.412142 
18,0,-0.338618 
18,1,-0.419118 
18,2,-0.394826 
18,3,-0.314566 
18,4,-0.190668 
18,5,-0.017866 
18,6,0.030692 
18,7,0.184081 
18,8,0.318759 
18,9,0.299210 
18,10,0.379914 
18,11,0.418017 
18,12,0.420085 
18,13,0.306895 
18,14,0.181345 
18,15,0.075167 
18,16,0.062580 
18,17,0.100773 
18,18,0.012978 
18,19,0.126656 
18,20,0.207413 
18,21,0.034908 
18,22,-0.137098 
18,23,-0.166112 
18,24,-0.307510 
18,25,-0.383066 
18,26,-0.307130 
18,27,-0.373012 
18,28,-0.302012 
18,29,-0.208473 
18,30,-0.124081 
18,31,0.107101 
18,32,0.405174 
18,33,0.640659 
18,34,0.698526 
18,35,0.823604 
18,36,0.926845 
18,37,0.809306 
18,38,0.751306 
18,39,0.665670 
18,40,0.540917 
18,41,0.369305 
18,42,0.246170 
18,43,0.235910 
18,44,0.093570 
18,45,0.044387 
18,46,-0.009857 
18,47,-0.142342 
18,48,-0.189812 
18,49,-0.104070 
18,50,-0.031445 
18,51,-0.049045 
18,52,0.053950 
18,53,0.172935 
18,54,0.314796 
18,55,0.436294 
18,56,0.417632 
18,57,0.374631 
18,58,0.409322 
18,59,0.441082 
18,60,0.385847 
18,61,0.349194 
18,62,0.112646 
18,63,-0.617578 
19,0,-0.528590 
19,1,-0.521271 
19,2,-0.452492 
19,3,-0.304003 
19,4,-0.060963 
19,5,0.186511 
19,6,0.222602 
19,7,0.165012 
19,8,0.251822 
19,9,0.320553 
19,10,0.354381 
19,11,0.347253 
19,12,0.248444 
19,13,0.115498 
19,14,0.027387 
19,15,-0.059725 
19,16,-0.034541 
19,17,-0.003743 
19,18,-0.057508 
19,19,0.006761 
19,20,0.087489 
19,21,0.016634 
19,22,-0.166032 
19,23,-0.309257 
19,24,-0.365240 
19,25,-0.376365 
19,26,-0.399431 
19,27,-0.364877 
19,28,-0.272235 
19,29,-0.173022 
19,30,-0.110396 
19,31,0.032013 
19,32,0.435557 
19,33,0.740758 
19,34,0.779407 
19,35,0.819940 
19,36,0.808109 
19,37,0.748147 
19,38,0.707954 
19,39,0.648166 
19,40,0.590828 
19,41,0.502632 
19,42,0.469401 
19,43,0.437309 
19,44,0.261353 
19,45,0.164365 
19,46,0.079775 
19,47,-0.131898 
19,48,-0.270054 
19,49,-0.233258 
19,50,-0.087723 
19,51,0.031876 
19,52,0.077623 
19,53,0.059317 
19,54,0.224584 
19,55,0.357905 
19,56,0.390327 
19,57,0.402538 
19,58,0.366013 
19,59,0.396549 
19,60,0.391265 
19,61,0.304233 
19,62,0.108086 
19,63,-0.819240 
20,0,-0.766561 
20,1,-0.733130 
20,2,-0.558320 
20,3,-0.296482 
20,4,-0.037726 
20,5,0.200235 
20,6,0.353727 
20,7,0.234993 
20,8,0.166422 
20,9,0.175479 
20,10,0.220894 
20,11,0.253253 
20,12,0.122952 
20,13,0.042632 
20,14,-0.032862 
20,15,-0.140931 
20,16,-0.056205 
20,17,-0.015020 
20,18,-0.080811 
20,19,-0.095183 
20,20,-0.137562 
20,21,-0.224396 
20,22,-0.208143 
20,23,-0.277208 
20,24,-0.372595 
20,25,-0.448180 
20,26,-0.598589 
20,27,-0.477103 
20,28,-0.330629 
20,29,-0.174737 
20,30,0.010717 
20,31,0.197356 
20,32,0.502939 
20,33,0.651533 
20,34,0.730088 
20,35,0.759630 
20,36,0.663496 
20,37,0.702663 
20,38,0.761241 
20,39,0.785860 
20,40,0.689190 
20,41,0.579021 
20,42,0.577009 
