64,64
12,9,0.097550 
12,10,0.230550 
12,11,0.344223 
12,12,0.442031 
12,13,0.683515 
12,14,0.697428 
12,15,0.669285 
12,16,0.593262 
12,17,0.466815 
12,18,0.484899 
12,19,0.274408 
12,20,0.059289 
12,21,0.080164 
12,22,0.002471 
12,23,-0.320162 
12,24,-0.582479 
12,25,-0.820373 
12,26,-0.970170 
12,27,-0.788993 
12,28,-0.636547 
12,29,-0.780313 
12,30,-0.896849 
12,31,-0.855386 
12,32,-0.732153 
12,33,-0.576031 
12,34,-0.379494 
12,35,-0.282362 
12,36,-0.194015 
12,37,0.044518 
12,38,0.176395 
12,39,0.158086 
12,40,0.227168 
12,41,0.234576 
12,42,0.157357 
12,43,0.207470 
12,44,0.079121 
12,45,0.017380 
12,46,0.190559 
12,47,0.224732 
12,48,0.190585 
12,49,0.111828 
12,50,-0.008921 
12,51,0.049924 
12,52,0.133152 
12,53,0.257935 
12,54,0.334763 
12,55,0.220363 
12,56,0.266679 
12,57,0.301805 
12,58,0.360121 
12,59,0.416922 
12,60,0.354478 
12,61,0.256566 
12,62,0.161484 
12,63,0.252833 
13,0,0.178038 
13,1,0.061253 
13,2,-0.072018 
13,3,-0.169890 
13,4,-0.247992 
13,5,-0.294521 
13,6,-0.233333 
13,7,-0.211686 
13,8,-0.166194 
13,9,-0.072469 
13,10,-0.011895 
13,11,0.098959 
13,12,0.307270 
13,13,0.476577 
13,14,0.501515 
13,15,0.503423 
13,16,0.471610 
13,17,0.417653 
13,18,0.364178 
13,19,0.179587 
13,20,0.044737 
13,21,0.084419 
13,22,-0.015090 
13,23,-0.351690 
13,24,-0.570060 
13,25,-0.658904 
13,26,-0.696180 
13,27,-0.598135 
13,28,-0.548599 
13,29,-0.584620 
13,30,-0.593998 
13,31,-0.554744 
13,32,-0.496562 
13,33,-0.395276 
13,34,-0.283548 
13,35,-0.245775 
13,36,-0.113361 
13,37,0.021102 
13,38,0.069941 
13,39,0.088803 
13,40,0.131194 
13,41,0.200034 
13,42,0.215513 
13,43,0.208061 
13,44,0.158287 
13,45,0.126576 
13,46,0.185725 
13,47,0.155169 
13,48,0.122153 
13,49,0.054549 
13,50,-0.139039 
13,51,-0.143781 
13,52,-0.059470 
13,53,-0.016867 
13,54,-0.021721 
13,55,-0.020198 
13,56,0.124430 
13,57,0.159617 
13,58,0.186945 
13,59,0.213386 
13,60,0.130759 
13,61,0.107640 
13,62,0.172594 
13,63,0.014534 
14,0,-0.034386 
14,1,-0.128174 
14,2,-0.217805 
14,3,-0.300196 
14,4,-0.340492 
14,5,-0.338455 
14,6,-0.301725 
14,7,-0.299445 
14,8,-0.285856 
14,9,-0.226337 
14,10,-0.167363 
14,11,-0.027299 
14,12,0.228881 
14,13,0.250040 
14,14,0.291435 
14,15,0.382395 
14,16,0.347933 
14,17,0.312208 
14,18,0.230841 
14,19,0.093266 
14,20,-0.000100 
14,21,0.032212 
14,22,0.071483 
14,23,-0.120445 
14,24,-0.386044 
14,25,-0.425458 
14,26,-0.382232 
14,27,-0.418666 
14,28,-0.478049 
14,29,-0.405763 
14,30,-0.367138 
14,31,-0.366798 
14,32,-0.340886 
14,33,-0.255352 
14,34,-0.170199 
14,35,-0.152225 
14,36,-0.009660 
14,37,-0.012507 
14,38,-0.052691 
14,39,0.019162 
14,40,0.075997 
14,41,0.210402 
14,42,0.300360 
14,43,0.238069 
14,44,0.173895 
14,45,0.100203 
14,46,0.146492 
14,47,0.114404 
14,48,-0.000210 
14,49,-0.121010 
14,50,-0.286211 
14,51,-0.283501 
14,52,-0.221470 
14,53,-0.261481 
14,54,-0.309552 
14,55,-0.134941 
14,56,0.030384 
14,57,-0.018766 
14,58,0.060767 
14,59,0.141701 
14,60,0.125341 
14,61,0.239728 
14,62,0.306363 
14,63,-0.056033 
15,0,-0.137800 
15,1,-0.286604 
15,2,-0.355135 
15,3,-0.260043 
15,4,-0.190551 
15,5,-0.192311 
15,6,-0.226673 
15,7,-0.351300 
15,8,-0.355733 
15,9,-0.223103 
15,10,-0.183756 
15,11,-0.115202 
15,12,0.022950 
15,13,-0.019809 
15,14,0.069521 
15,15,0.211673 
15,16,0.188569 
15,17,0.179198 
15,18,0.093132 
15,19,-0.000064 
15,20,-0.041428 
15,21,0.003854 
15,22,0.139588 
15,23,0.059767 
15,24,-0.165300 
15,25,-0.234672 
15,26,-0.192046 
15,27,-0.159075 
15,28,-0.186782 
15,29,-0.238152 
15,30,-0.255136 
15,31,-0.147074 
15,32,-0.067266 
15,33,-0.083092 
15,34,-0.039298 
15,35,0.017483 
15,36,0.007252 
15,37,-0.073932 
15,38,-0.070745 
15,39,-0.007419 
15,40,0.127089 
15,41,0.297864 
15,42,0.321625 
15,43,0.188752 
15,44,0.124647 
15,45,0.106391 
15,46,0.137751 
15,47,0.045540 
15,48,-0.108890 
15,49,-0.243857 
15,50,-0.390579 
15,51,-0.420829 
15,52,-0.414119 
15,53,-0.382312 
15,54,-0.381341 
15,55,-0.173993 
15,56,-0.035738 
15,57,-0.035682 
15,58,0.051688 
15,59,0.124979 
15,60,0.219539 
15,61,0.273359 
15,62,0.199359 
15,63,0.000000 
16,0,-0.073937 
16,1,-0.225842 
16,2,-0.427139 
16,3,-0.331807 
16,4,-0.202418 
16,5,-0.219510 
16,6,-0.222687 
16,7,-0.373216 
16,8,-0.404118 
16,9,-0.231297 
16,10,-0.108049 
16,11,0.010928 
16,12,0.040020 
16,13,-0.064068 
16,14,-0.051824 
16,15,0.000000 
16,16,0.042171 
16,17,0.118965 
16,18,-0.013524 
16,19,-0.084481 
16,20,-0.052070 
16,21,0.011715 
16,22,0.159137 
16,23,0.108529 
16,24,0.035559 
16,25,0.062020 
16,26,0.045326 
16,27,0.100476 
16,28,0.129274 
16,29,-0.039991 
16,30,-0.164313 
16,31,0.000000 
16,32,0.180501 
16,33,0.113609 
16,34,0.084413 
16,35,0.146012 
16,36,0.129543 
16,37,0.123556 
16,38,0.135068 
16,39,0.133843 
16,40,0.192436 
16,41,0.251976 
16,42,0.264127 
16,43,0.116463 
16,44,0.050228 
16,45,0.076678 
16,46,0.102880 
16,47,0.000000 
16,48,-0.137293 
16,49,-0.246465 
16,50,-0.388842 
16,51,-0.448808 
16,52,-0.540554 
16,53,-0.489388 
16,54,-0.360585 
16,55,-0.072515 
16,56,-0.000169 
16,57,0.003606 
16,58,0.058344 
16,59,0.082783 
16,60,0.233931 
16,61,0.178402 
16,62,0.029124 
16,63,0.043366 
17,0,-0.018406 
17,1,-0.189293 
17,2,-0.412240 
17,3,-0.363542 
17,4,-0.271923 
17,5,-0.297671 
17,6,-0.233233 
17,7,-0.232918 
17,8,-0.230936 
17,9,-0.115579 
17,10,-0.040439 
17,11,0.026878 
17,12,0.035468 
17,13,-0.050584 
17,14,-0.112430 
17,15,-0.117486 
17,16,-0.035916 
17,17,-0.026642 
17,18,-0.119339 
17,19,-0.175901 
17,20,-0.121782 
17,21,0.019098 
17,22,0.206788 
17,23,0.210851 
17,24,0.193328 
17,25,0.227547 
17,26,0.222052 
17,27,0.295232 
17,28,0.315217 
17,29,0.195763 
17,30,0.044213 
17,31,0.125743 
17,32,0.260856 
17,33,0.258944 
17,34,0.166629 
17,35,0.112402 
17,36,0.202939 
17,37,0.228875 
17,38,0.211950 
17,39,0.271940 
17,40,0.292243 
17,41,0.273138 
17,42,0.220308 
17,43,0.107571 
17,44,0.105567 
17,45,0.068848 
17,46,0.070860 
17,47,0.014720 
17,48,-0.150206 
17,49,-0.243510 
17,50,-0.362701 
17,51,-0.539851 
17,52,-0.667852 
17,53,-0.585174 
17,54,-0.308010 
17,55,-0.010154 
17,56,0.037283 
17,57,0.051864 
17,58,0.018531 
17,59,-0.040215 
17,60,0.041494 
17,61,0.039126 
17,62,-0.063315 
17,63,-0.149977 
18,0,-0.218595 
18,1,-0.399270 
18,2,-0.524522 
18,3,-0.424402 
18,4,-0.270143 
18,5,-0.206497 
18,6,-0.205158 
18,7,-0.172651 
18,8,-0.177318 
18,9,-0.162379 
18,10,-0.113338 
18,11,-0.061828 
18,12,-0.101638 
18,13,-0.195750 
18,14,-0.246508 
18,15,-0.236947 
18,16,-0.065170 
18,17,-0.058989 
18,18,-0.106071 
18,19,-0.164390 
18,20,-0.141135 
18,21,0.026521 
18,22,0.207985 
18,23,0.225749 
18,24,0.260825 
18,25,0.286193 
18,26,0.286626 
18,27,0.381271 
18,28,0.360598 
18,29,0.269457 
18,30,0.193697 
18,31,0.281406 
18,32,0.309476 
18,33,0.315973 
18,34,0.298445 
18,35,0.265710 
18,36,0.329477 
18,37,0.258588 
18,38,0.208583 
18,39,0.327802 
18,40,0.331284 
18,41,0.252215 
18,42,0.156202 
18,43,0.120193 
18,44,0.167979 
18,45,0.039975 
18,46,-0.031419 
18,47,-0.074572 
18,48,-0.202664 
18,49,-0.243566 
18,50,-0.310181 
18,51,-0.576268 
18,52,-0.685417 
18,53,-0.539970 
18,54,-0.237495 
18,55,-0.027746 
18,56,-0.052250 
18,57,-0.050938 
18,58,-0.076759 
18,59,-0.140393 
18,60,-0.183472 
18,61,-0.169418 
18,62,-0.185552 
18,63,-0.361781 
19,0,-0.435715 
19,1,-0.560579 
19,2,-0.540174 
19,3,-0.486022 
19,4,-0.343002 
19,5,-0.230693 
19,6,-0.265870 
19,7,-0.275159 
19,8,-0.314022 
19,9,-0.322019 
19,10,-0.307906 
19,11,-0.196795 
19,12,-0.221137 
19,13,-0.390752 
19,14,-0.384981 
19,15,-0.260280 
19,16,-0.128372 
19,17,-0.049813 
19,18,0.020090 
19,19,-0.069287 
19,20,-0.074889 
19,21,0.057187 
19,22,0.202632 
19,23,0.226602 
19,24,0.264212 
19,25,0.423187 
19,26,0.453483 
19,27,0.476308 
19,28,0.441367 
19,29,0.399251 
19,30,0.407981 
19,31,0.429349 
19,32,0.452375 
19,33,0.472147 
19,34,0.467500 
19,35,0.445424 
19,36,0.431109 
19,37,0.385809 
19,38,0.323113 
19,39,0.321435 
19,40,0.276977 
19,41,0.172016 
19,42,0.080269 
19,43,0.031080 
19,44,0.063497 
19,45,-0.061218 
19,46,-0.136238 
19,47,-0.112107 
19,48,-0.157584 
19,49,-0.156071 
19,50,-0.237770 
19,51,-0.547942 
19,52,-0.726552 
19,53,-0.617239 
19,54,-0.405203 
19,55,-0.244578 
19,56,-0.284960 
19,57,-0.367746 
19,58,-0.361798 
19,59,-0.287699 
19,60,-0.271154 
19,61,-0.350176 
19,62,-0.418314 
19,63,-0.404049 
20,0,-0.463403 
20,1,-0.530907 
20,2,-0.376331 
20,3,-0.378931 
20,4,-0.392481 
20,5,-0.415252 
20,6,-0.515706 
20,7,-0.570638 
20,8,-0.626962 
20,9,-0.617739 
20,10,-0.653423 
20,11,-0.515378 
20,12,-0.380149 
20,13,-0.458866 
20,14,-0.491969 
20,15,-0.359668 
20,16,-0.226671 
20,17,-0.048323 
20,18,0.106361 
20,19,-0.037389 
20,20,-0.000239 
20,21,0.161185 
20,22,0.315516 
20,23,0.395161 
20,24,0.336022 
20,25,0.542023 
20,26,0.668862 
20,27,0.680305 
20,28,0.655383 
20,29,0.686673 
20,30,0.788344 
20,31,0.753505 
20,32,0.703953 
20,33,0.659764 
20,34,0.582411 
20,35,0.493418 
20,36,0.381852 
20,37,0.319029 
20,38,0.321284 
20,39,0.301273 
20,40,0.218739 
20,41,0.093983 
20,42,0.033696 
20,43,-0.028990 
20,44,-0.029109 
20,45,-0.146147 
20,46,-0.273382 
20,47,-0.240682 
20,48,-0.214280 
20,49,-0.140243 
20,50,-0.161097 
20,51,-0.462911 
20,52,-0.735893 
20,53,-0.707303 
20,54,-0.595493 
20,55,-0.478945 
20,56,-0.437328 
20,57,-0.507714 
20,58,-0.644032 
20,59,-0.592022 
20,60,-0.457223 
20,61,-0.580839 
20,62,-0.667761 
20,63,-0.321071 
