256,256
0,148,0.008825 
0,149,-0.033839 
0,150,-0.083774 
0,151,-0.136264 
0,152,-0.138397 
0,153,-0.156611 
0,154,-0.170685 
0,155,-0.201771 
0,156,-0.235570 
0,157,-0.214840 
0,158,-0.198487 
0,159,-0.229673 
0,160,-0.272051 
0,161,-0.249746 
0,162,-0.246803 
0,163,-0.248151 
0,164,-0.256488 
0,165,-0.290603 
0,166,-0.298938 
0,167,-0.265062 
0,168,-0.231929 
0,169,-0.249635 
0,170,-0.274258 
0,171,-0.268946 
0,172,-0.229808 
0,173,-0.204024 
0,174,-0.163882 
0,175,-0.118182 
0,176,-0.133021 
0,177,-0.142023 
0,178,-0.146372 
0,179,-0.166039 
0,180,-0.162037 
0,181,-0.173949 
0,182,-0.203188 
0,183,-0.188772 
0,184,-0.153291 
0,185,-0.147703 
0,186,-0.132741 
0,187,-0.123070 
0,188,-0.099409 
0,189,-0.074975 
0,190,-0.049890 
0,191,0.000000 
0,192,0.015761 
0,193,0.064228 
0,194,0.145447 
0,195,0.195489 
0,196,0.270054 
0,197,0.347639 
0,198,0.398283 
0,199,0.432387 
0,200,0.436038 
0,201,0.471608 
0,202,0.522840 
0,203,0.572425 
0,204,0.615820 
0,205,0.623378 
0,206,0.647472 
0,207,0.673597 
0,208,0.734110 
0,209,0.801113 
0,210,0.796194 
0,211,0.796222 
0,212,0.762435 
0,213,0.716642 
0,214,0.698590 
0,215,0.653126 
0,216,0.595841 
0,217,0.552439 
0,218,0.486568 
0,219,0.432585 
0,220,0.396393 
0,221,0.389088 
0,222,0.421564 
0,223,0.484626 
0,224,0.557663 
0,225,0.561641 
0,226,0.542905 
0,227,0.508839 
0,228,0.459374 
0,229,0.449139 
0,230,0.439822 
0,231,0.433651 
0,232,0.454296 
0,233,0.405914 
0,234,0.326366 
0,235,0.265597 
0,236,0.197654 
0,237,0.121798 
0,238,0.098146 
0,239,0.144415 
0,240,0.187698 
0,241,0.183280 
0,242,0.151082 
0,243,0.149497 
0,244,0.122753 
0,245,0.030192 
0,246,-0.023798 
0,247,-0.047508 
0,248,-0.045515 
0,249,-0.040542 
0,250,-0.074166 
0,251,-0.063444 
0,252,-0.050309 
0,253,-0.042856 
0,254,-0.005201 
0,255,0.038544 
1,0,0.089845 
1,1,0.139991 
1,2,0.191320 
1,3,0.235631 
1,4,0.271505 
1,5,0.318632 
1,6,0.369549 
1,7,0.421993 
1,8,0.477861 
1,9,0.520781 
1,10,0.561090 
1,11,0.551857 
1,12,0.477800 
1,13,0.404455 
1,14,0.364303 
1,15,0.328618 
1,16,0.309146 
1,17,0.286004 
1,18,0.226804 
1,19,0.173728 
1,20,0.154444 
1,21,0.124668 
1,22,0.090088 
1,23,0.122134 
1,24,0.166451 
1,25,0.169507 
1,26,0.147124 
1,27,0.136361 
1,28,0.145498 
1,29,0.130545 
1,30,0.100843 
1,31,0.123571 
1,32,0.145463 
1,33,0.122631 
1,34,0.117210 
1,35,0.116118 
1,36,0.123073 
1,37,0.140332 
1,38,0.135741 
1,39,0.142793 
1,40,0.174561 
1,41,0.190229 
1,42,0.192097 
1,43,0.176539 
1,44,0.156828 
1,45,0.155626 
1,46,0.138112 
1,47,0.124608 
1,48,0.142631 
1,49,0.169161 
1,50,0.185940 
1,51,0.169042 
1,52,0.154667 
1,53,0.158918 
1,54,0.184266 
1,55,0.213141 
1,56,0.209943 
1,57,0.206300 
1,58,0.198948 
1,59,0.166326 
1,60,0.118387 
1,61,0.079196 
1,62,0.042333 
1,63,-0.011431 
1,64,-0.084891 
1,65,-0.135943 
1,66,-0.160770 
1,67,-0.200422 
1,68,-0.218393 
1,69,-0.208527 
1,70,-0.199678 
1,71,-0.172531 
1,72,-0.146714 
1,73,-0.132669 
1,74,-0.075603 
1,75,0.000122 
1,76,0.026614 
1,77,0.042260 
1,78,0.041201 
1,79,-0.018236 
1,80,-0.088452 
1,81,-0.140955 
1,82,-0.156898 
1,83,-0.179264 
1,84,-0.178441 
1,85,-0.133878 
1,86,-0.103658 
1,87,-0.100087 
1,88,-0.087605 
1,89,-0.048717 
1,90,-0.026686 
1,91,-0.025375 
1,92,-0.027022 
1,93,-0.016142 
1,94,-0.004675 
1,95,0.026781 
1,96,0.051720 
1,97,0.060294 
1,98,0.089360 
1,99,0.108270 
1,100,0.107690 
1,101,0.122147 
1,102,0.157557 
1,103,0.146687 
1,104,0.077135 
1,105,0.006937 
1,106,-0.052977 
1,107,-0.121133 
1,108,-0.171033 
1,109,-0.224296 
1,110,-0.258364 
1,111,-0.261875 
1,112,-0.266447 
1,113,-0.291391 
1,114,-0.304523 
1,115,-0.280444 
1,116,-0.263068 
1,117,-0.277632 
1,118,-0.278829 
1,119,-0.233533 
1,120,-0.199231 
1,121,-0.150354 
1,122,-0.099711 
1,123,-0.076906 
1,124,-0.068724 
1,125,-0.069907 
1,126,-0.044297 
1,127,-0.008126 
1,128,0.006523 
1,129,0.016791 
1,130,0.036957 
1,131,0.026668 
1,132,0.000743 
1,133,-0.010817 
1,134,-0.043973 
1,135,-0.106447 
1,136,-0.188230 
1,137,-0.246194 
1,138,-0.256883 
1,139,-0.222322 
1,140,-0.167666 
1,141,-0.122057 
1,142,-0.094640 
1,143,-0.087873 
1,144,-0.076465 
1,145,-0.050608 
1,146,-0.018407 
1,147,0.017832 
1,148,-0.008550 
1,149,-0.062586 
1,150,-0.092311 
1,151,-0.130582 
1,152,-0.143045 
1,153,-0.163395 
1,154,-0.188582 
1,155,-0.202956 
1,156,-0.237060 
1,157,-0.269144 
1,158,-0.266967 
1,159,-0.281546 
1,160,-0.296574 
1,161,-0.274301 
1,162,-0.254580 
1,163,-0.242367 
1,164,-0.253112 
1,165,-0.255759 
1,166,-0.274213 
1,167,-0.280871 
1,168,-0.247214 
1,169,-0.236332 
1,170,-0.250410 
1,171,-0.234894 
1,172,-0.214820 
1,173,-0.201746 
1,174,-0.144961 
1,175,-0.085985 
1,176,-0.092307 
1,177,-0.126832 
1,178,-0.135324 
1,179,-0.152386 
1,180,-0.143347 
1,181,-0.139218 
1,182,-0.161628 
1,183,-0.135893 
1,184,-0.115079 
1,185,-0.108340 
1,186,-0.120371 
1,187,-0.135193 
1,188,-0.091223 
1,189,-0.048490 
1,190,0.000983 
1,191,0.056941 
1,192,0.058051 
1,193,0.083367 
1,194,0.162284 
1,195,0.242694 
1,196,0.320982 
1,197,0.386943 
1,198,0.428028 
1,199,0.468679 
1,200,0.490899 
1,201,0.504546 
1,202,0.549751 
1,203,0.600994 
1,204,0.631815 
1,205,0.636695 
1,206,0.643976 
1,207,0.674958 
1,208,0.747233 
1,209,0.821704 
1,210,0.843329 
1,211,0.837776 
1,212,0.804828 
1,213,0.768562 
1,214,0.720234 
1,215,0.669302 
1,216,0.631593 
1,217,0.585269 
1,218,0.530031 
1,219,0.467050 
1,220,0.411225 
1,221,0.415576 
1,222,0.468504 
1,223,0.516995 
1,224,0.552552 
1,225,0.553498 
1,226,0.528324 
1,227,0.476684 
1,228,0.452672 
1,229,0.465403 
1,230,0.448733 
1,231,0.427111 
1,232,0.433297 
1,233,0.386283 
1,234,0.301749 
1,235,0.229285 
1,236,0.172988 
1,237,0.118409 
1,238,0.091111 
1,239,0.119092 
1,240,0.156747 
1,241,0.146000 
1,242,0.123797 
1,243,0.135419 
1,244,0.097128 
1,245,0.018439 
1,246,-0.046422 
1,247,-0.075479 
1,248,-0.060056 
1,249,-0.050765 
1,250,-0.064507 
1,251,-0.037506 
1,252,-0.013023 
1,253,-0.007947 
1,254,0.016777 
1,255,0.009656 
2,0,0.061813 
2,1,0.130108 
2,2,0.183399 
2,3,0.234965 
2,4,0.281058 
2,5,0.324439 
2,6,0.383302 
2,7,0.407349 
2,8,0.454902 
2,9,0.525048 
2,10,0.563323 
2,11,0.555195 
2,12,0.496948 
2,13,0.448938 
2,14,0.402934 
2,15,0.342974 
2,16,0.305094 
2,17,0.295692 
2,18,0.256377 
2,19,0.203924 
2,20,0.165713 
2,21,0.126513 
2,22,0.109724 
2,23,0.145897 
2,24,0.181262 
2,25,0.159078 
2,26,0.143521 
2,27,0.166321 
2,28,0.153951 
2,29,0.107312 
2,30,0.080828 
2,31,0.098242 
2,32,0.114100 
2,33,0.085091 
2,34,0.068910 
2,35,0.065842 
2,36,0.079695 
2,37,0.104911 
2,38,0.087536 
2,39,0.094649 
2,40,0.131039 
2,41,0.131328 
2,42,0.153119 
2,43,0.142085 
2,44,0.096147 
2,45,0.107126 
2,46,0.094874 
2,47,0.068135 
2,48,0.059642 
2,49,0.080177 
2,50,0.128400 
2,51,0.124879 
2,52,0.133428 
2,53,0.138390 
2,54,0.146887 
2,55,0.190818 
2,56,0.195632 
2,57,0.189956 
2,58,0.162465 
2,59,0.136269 
2,60,0.106933 
2,61,0.046151 
2,62,-0.028839 
2,63,-0.099431 
2,64,-0.140782 
2,65,-0.171369 
2,66,-0.185578 
2,67,-0.238647 
2,68,-0.287355 
2,69,-0.261854 
2,70,-0.238339 
2,71,-0.231984 
2,72,-0.220684 
2,73,-0.187057 
2,74,-0.117189 
2,75,-0.055384 
2,76,-0.023821 
2,77,0.015196 
2,78,0.023932 
2,79,-0.031509 
2,80,-0.086086 
2,81,-0.136068 
2,82,-0.178231 
2,83,-0.212717 
2,84,-0.205574 
2,85,-0.158968 
2,86,-0.144465 
2,87,-0.123883 
2,88,-0.094822 
2,89,-0.065977 
2,90,-0.020398 
2,91,0.014532 
2,92,0.022084 
2,93,0.005481 
2,94,-0.015922 
2,95,0.014609 
2,96,0.044983 
2,97,0.038072 
2,98,0.043822 
2,99,0.073733 
2,100,0.100089 
2,101,0.134145 
2,102,0.162582 
2,103,0.109103 
2,104,0.040921 
2,105,-0.005071 
2,106,-0.067044 
2,107,-0.156791 
2,108,-0.213332 
2,109,-0.258706 
2,110,-0.295313 
2,111,-0.287953 
2,112,-0.284660 
2,113,-0.310191 
2,114,-0.311268 
2,115,-0.282752 
2,116,-0.262624 
2,117,-0.273557 
2,118,-0.281529 
2,119,-0.261077 
2,120,-0.235916 
2,121,-0.171489 
2,122,-0.121014 
2,123,-0.094726 
2,124,-0.056352 
2,125,-0.054895 
2,126,-0.059044 
2,127,-0.022618 
2,128,0.005272 
2,129,0.016013 
2,130,0.018150 
2,131,0.013185 
2,132,-0.004713 
2,133,-0.038197 
2,134,-0.080755 
2,135,-0.113687 
2,136,-0.164483 
2,137,-0.220143 
2,138,-0.246692 
2,139,-0.239411 
2,140,-0.202650 
2,141,-0.177641 
2,142,-0.145174 
2,143,-0.138681 
2,144,-0.126704 
2,145,-0.067561 
2,146,-0.038677 
2,147,-0.022801 
2,148,-0.046595 
2,149,-0.092764 
2,150,-0.127357 
2,151,-0.177533 
2,152,-0.193280 
2,153,-0.203054 
2,154,-0.234123 
2,155,-0.228967 
2,156,-0.222002 
2,157,-0.267834 
2,158,-0.291373 
2,159,-0.297951 
2,160,-0.284505 
2,161,-0.269162 
2,162,-0.244998 
2,163,-0.224931 
2,164,-0.256491 
2,165,-0.245486 
2,166,-0.237080 
2,167,-0.254020 
2,168,-0.254133 
2,169,-0.244393 
2,170,-0.245069 
2,171,-0.216628 
2,172,-0.190179 
2,173,-0.165521 
2,174,-0.128240 
2,175,-0.089057 
2,176,-0.043661 
2,177,-0.065400 
2,178,-0.087837 
2,179,-0.114692 
2,180,-0.139925 
2,181,-0.159532 
2,182,-0.183353 
2,183,-0.146775 
2,184,-0.127271 
2,185,-0.102858 
2,186,-0.095752 
2,187,-0.094607 
2,188,-0.054746 
2,189,-0.020145 
2,190,0.032678 
2,191,0.075245 
2,192,0.094495 
2,193,0.131781 
2,194,0.188160 
2,195,0.277371 
2,196,0.360573 
2,197,0.411241 
2,198,0.439843 
2,199,0.490583 
2,200,0.551904 
2,201,0.562738 
2,202,0.589755 
2,203,0.625910 
2,204,0.647786 
2,205,0.663268 
2,206,0.669487 
2,207,0.711357 
2,208,0.770243 
2,209,0.826689 
2,210,0.878018 
2,211,0.878429 
2,212,0.849520 
2,213,0.829194 
2,214,0.785575 
2,215,0.757991 
2,216,0.711774 
2,217,0.628395 
2,218,0.574354 
2,219,0.500755 
2,220,0.439061 
2,221,0.462230 
2,222,0.517580 
2,223,0.535612 
2,224,0.557943 
2,225,0.586409 
2,226,0.565757 
2,227,0.504593 
2,228,0.458388 
2,229,0.441991 
2,230,0.431782 
2,231,0.408418 
2,232,0.389529 
2,233,0.337466 
2,234,0.278281 
2,235,0.227908 
2,236,0.182217 
2,237,0.137117 
2,238,0.108369 
2,239,0.120578 
2,240,0.134698 
2,241,0.111864 
2,242,0.088961 
2,243,0.099443 
2,244,0.068197 
2,245,0.016824 
2,246,-0.044795 
2,247,-0.064744 
2,248,-0.057205 
2,249,-0.066429 
2,250,-0.080032 
2,251,-0.050760 
2,252,-0.002283 
2,253,0.010036 
2,254,0.028070 
2,255,-0.023566 
3,0,0.042217 
3,1,0.117468 
3,2,0.179111 
3,3,0.222325 
3,4,0.279569 
3,5,0.339025 
3,6,0.390665 
3,7,0.404781 
3,8,0.427910 
3,9,0.501158 
3,10,0.548624 
3,11,0.524461 
3,12,0.490156 
3,13,0.474592 
3,14,0.406778 
3,15,0.325235 
3,16,0.304291 
3,17,0.303203 
3,18,0.267049 
3,19,0.215973 
3,20,0.163097 
3,21,0.142151 
3,22,0.152936 
3,23,0.175801 
3,24,0.169186 
3,25,0.145620 
3,26,0.160743 
3,27,0.165920 
3,28,0.142712 
3,29,0.098555 
3,30,0.061719 
3,31,0.075258 
3,32,0.091631 
3,33,0.085106 
3,34,0.063414 
3,35,0.034881 
3,36,0.052774 
3,37,0.078261 
3,38,0.065014 
3,39,0.066077 
3,40,0.080471 
3,41,0.086446 
3,42,0.099605 
3,43,0.093343 
3,44,0.070265 
3,45,0.074019 
3,46,0.061333 
3,47,0.029152 
3,48,-0.001336 
3,49,-0.022444 
3,50,0.018780 
3,51,0.053678 
3,52,0.069336 
3,53,0.076318 
3,54,0.097181 
3,55,0.149832 
3,56,0.172605 
3,57,0.165784 
3,58,0.111162 
3,59,0.081859 
3,60,0.077133 
3,61,0.016448 
3,62,-0.071283 
3,63,-0.144835 
3,64,-0.182064 
3,65,-0.209629 
3,66,-0.221979 
3,67,-0.268523 
3,68,-0.318110 
3,69,-0.292816 
3,70,-0.272723 
3,71,-0.288696 
3,72,-0.286040 
3,73,-0.241471 
3,74,-0.162053 
3,75,-0.088553 
3,76,-0.058568 
3,77,-0.035120 
3,78,-0.021381 
3,79,-0.042520 
3,80,-0.084887 
3,81,-0.124440 
3,82,-0.166413 
3,83,-0.216262 
3,84,-0.214606 
3,85,-0.181608 
3,86,-0.165284 
3,87,-0.151316 
3,88,-0.123533 
3,89,-0.073354 
3,90,-0.019373 
3,91,0.017330 
3,92,0.007612 
3,93,-0.012513 
3,94,-0.005594 
3,95,0.028796 
3,96,0.037771 
3,97,0.022176 
3,98,0.016120 
3,99,0.030164 
3,100,0.088181 
3,101,0.138295 
3,102,0.137376 
3,103,0.086092 
3,104,0.019335 
3,105,-0.036741 
3,106,-0.089506 
3,107,-0.167936 
3,108,-0.222727 
3,109,-0.269598 
3,110,-0.314665 
3,111,-0.329623 
3,112,-0.330113 
3,113,-0.336590 
3,114,-0.322099 
3,115,-0.276335 
3,116,-0.249555 
3,117,-0.256159 
3,118,-0.278495 
3,119,-0.261393 
3,120,-0.244358 
3,121,-0.211633 
3,122,-0.164775 
3,123,-0.118055 
3,124,-0.041374 
3,125,-0.016872 
3,126,-0.040201 
3,127,-0.036859 
3,128,-0.013249 
3,129,0.008579 
3,130,0.010835 
3,131,-0.006434 
3,132,-0.010497 
3,133,-0.038987 
3,134,-0.085276 
3,135,-0.096266 
3,136,-0.117844 
3,137,-0.158255 
3,138,-0.193059 
3,139,-0.217280 
3,140,-0.210678 
3,141,-0.192770 
3,142,-0.181586 
3,143,-0.180698 
3,144,-0.144072 
3,145,-0.076502 
3,146,-0.066645 
3,147,-0.082296 
3,148,-0.127848 
3,149,-0.179015 
3,150,-0.188816 
3,151,-0.213582 
3,152,-0.253123 
3,153,-0.262676 
3,154,-0.263564 
3,155,-0.252448 
3,156,-0.240741 
3,157,-0.265150 
3,158,-0.269113 
3,159,-0.279365 
3,160,-0.288031 
3,161,-0.283145 
3,162,-0.257972 
3,163,-0.233301 
3,164,-0.246368 
3,165,-0.230838 
3,166,-0.222801 
3,167,-0.238410 
3,168,-0.246439 
3,169,-0.244893 
3,170,-0.226274 
3,171,-0.188084 
3,172,-0.149540 
3,173,-0.123316 
3,174,-0.111833 
3,175,-0.070802 
3,176,-0.000824 
3,177,-0.002682 
3,178,-0.053453 
3,179,-0.115933 
3,180,-0.158435 
3,181,-0.185346 
3,182,-0.207044 
3,183,-0.192313 
3,184,-0.167729 
3,185,-0.114194 
3,186,-0.094662 
3,187,-0.095602 
3,188,-0.041435 
3,189,0.007990 
3,190,0.046019 
3,191,0.091263 
3,192,0.131174 
3,193,0.177606 
3,194,0.232905 
3,195,0.303686 
3,196,0.363019 
3,197,0.405809 
3,198,0.439997 
3,199,0.496631 
3,200,0.574140 
3,201,0.603393 
3,202,0.612749 
3,203,0.630343 
3,204,0.648846 
3,205,0.663928 
3,206,0.699022 
3,207,0.756302 
3,208,0.795357 
3,209,0.826896 
3,210,0.880414 
3,211,0.911557 
3,212,0.900492 
3,213,0.874702 
3,214,0.839898 
3,215,0.814787 
3,216,0.766867 
3,217,0.684536 
3,218,0.619037 
3,219,0.552592 
3,220,0.498715 
3,221,0.495751 
3,222,0.521579 
3,223,0.535453 
3,224,0.571325 
3,225,0.616030 
3,226,0.595142 
3,227,0.531981 
3,228,0.470627 
3,229,0.438381 
3,230,0.432132 
3,231,0.402403 
3,232,0.353225 
3,233,0.307267 
3,234,0.265502 
3,235,0.229743 
3,236,0.189305 
3,237,0.142557 
3,238,0.104180 
3,239,0.083582 
3,240,0.072464 
3,241,0.045412 
3,242,0.036585 
3,243,0.069866 
3,244,0.064007 
3,245,0.013379 
3,246,-0.029665 
3,247,-0.053626 
3,248,-0.069723 
3,249,-0.090079 
3,250,-0.105121 
3,251,-0.071101 
3,252,-0.026268 
3,253,-0.011238 
3,254,0.026029 
3,255,0.015102 
4,0,0.082303 
4,1,0.151123 
4,2,0.192386 
4,3,0.208911 
4,4,0.255541 
4,5,0.302024 
4,6,0.359160 
4,7,0.383968 
4,8,0.382374 
4,9,0.447242 
4,10,0.517424 
4,11,0.494079 
4,12,0.445750 
4,13,0.429057 
4,14,0.386689 
4,15,0.329466 
4,16,0.292916 
4,17,0.266245 
4,18,0.237070 
4,19,0.191562 
4,20,0.146827 
4,21,0.167704 
4,22,0.190923 
4,23,0.189005 
4,24,0.162275 
4,25,0.148900 
4,26,0.164610 
4,27,0.129163 
4,28,0.109318 
4,29,0.081074 
4,30,0.062390 
4,31,0.098591 
4,32,0.091719 
4,33,0.089458 
4,34,0.091378 
4,35,0.062293 
4,36,0.069132 
4,37,0.079785 
4,38,0.051488 
4,39,0.028534 
4,40,0.018124 
4,41,0.018624 
4,42,0.033893 
4,43,0.045623 
4,44,0.029539 
4,45,0.022522 
4,46,0.016514 
4,47,-0.025493 
4,48,-0.038583 
4,49,-0.063970 
4,50,-0.065001 
4,51,-0.029633 
4,52,-0.001642 
4,53,0.018852 
4,54,0.033102 
4,55,0.076765 
4,56,0.098676 
4,57,0.077277 
4,58,0.033985 
4,59,0.034120 
4,60,0.035401 
4,61,-0.038672 
4,62,-0.100008 
4,63,-0.145363 
4,64,-0.168592 
4,65,-0.181476 
4,66,-0.209826 
4,67,-0.265287 
4,68,-0.308655 
4,69,-0.278517 
4,70,-0.254623 
4,71,-0.279084 
4,72,-0.303420 
4,73,-0.272036 
4,74,-0.191160 
4,75,-0.117155 
4,76,-0.080666 
4,77,-0.063022 
4,78,-0.070574 
4,79,-0.087857 
4,80,-0.122322 
4,81,-0.144450 
4,82,-0.166488 
4,83,-0.218184 
4,84,-0.214475 
4,85,-0.189802 
4,86,-0.168206 
4,87,-0.155735 
4,88,-0.155284 
4,89,-0.111201 
4,90,-0.073963 
4,91,-0.060632 
4,92,-0.048248 
4,93,-0.027012 
4,94,-0.016783 
4,95,-0.003582 
4,96,0.002415 
4,97,-0.001033 
4,98,0.024579 
4,99,0.056986 
4,100,0.097649 
4,101,0.117498 
4,102,0.083325 
4,103,0.036201 
4,104,-0.004193 
4,105,-0.049478 
4,106,-0.096481 
4,107,-0.163598 
4,108,-0.220720 
4,109,-0.279073 
4,110,-0.314993 
4,111,-0.329529 
4,112,-0.349432 
4,113,-0.356859 
4,114,-0.354448 
4,115,-0.317088 
4,116,-0.283194 
4,117,-0.281261 
4,118,-0.284176 
4,119,-0.241290 
4,120,-0.213657 
4,121,-0.196432 
4,122,-0.171299 
4,123,-0.124883 
4,124,-0.046427 
4,125,-0.028256 
4,126,-0.036504 
4,127,-0.027326 
4,128,-0.024635 
4,129,-0.014777 
4,130,0.016623 
4,131,0.015809 
4,132,0.011906 
4,133,-0.020300 
4,134,-0.064450 
4,135,-0.054526 
4,136,-0.082743 
4,137,-0.139709 
4,138,-0.170376 
4,139,-0.211412 
4,140,-0.238985 
4,141,-0.240997 
4,142,-0.239632 
4,143,-0.231383 
4,144,-0.203167 
4,145,-0.156888 
4,146,-0.145453 
4,147,-0.168223 
4,148,-0.208005 
4,149,-0.239252 
4,150,-0.256199 
4,151,-0.287316 
4,152,-0.320512 
4,153,-0.304719 
4,154,-0.296355 
4,155,-0.298396 
4,156,-0.291071 
4,157,-0.293707 
4,158,-0.261769 
4,159,-0.269530 
4,160,-0.279669 
4,161,-0.266611 
4,162,-0.264831 
4,163,-0.257324 
4,164,-0.250557 
4,165,-0.226525 
4,166,-0.223124 
4,167,-0.237575 
4,168,-0.240126 
4,169,-0.240541 
4,170,-0.218163 
4,171,-0.186274 
4,172,-0.146619 
4,173,-0.123175 
4,174,-0.098226 
4,175,-0.022920 
4,176,0.024846 
4,177,-0.004295 
4,178,-0.059895 
4,179,-0.125356 
4,180,-0.185569 
4,181,-0.222396 
4,182,-0.214012 
4,183,-0.198229 
4,184,-0.185314 
4,185,-0.119939 
4,186,-0.093362 
4,187,-0.099385 
4,188,-0.052109 
4,189,-0.007461 
4,190,0.036457 
4,191,0.104893 
4,192,0.143220 
4,193,0.175369 
4,194,0.262706 
4,195,0.345832 
4,196,0.399091 
4,197,0.456635 
4,198,0.481639 
4,199,0.522446 
4,200,0.590026 
4,201,0.614374 
4,202,0.621485 
4,203,0.642967 
4,204,0.670191 
4,205,0.687500 
4,206,0.707607 
4,207,0.743373 
4,208,0.788797 
4,209,0.819549 
4,210,0.861198 
4,211,0.903888 
4,212,0.924356 
4,213,0.906976 
4,214,0.879106 
4,215,0.859268 
4,216,0.810034 
4,217,0.737417 
4,218,0.681777 
4,219,0.632151 
4,220,0.589977 
4,221,0.565841 
4,222,0.561757 
4,223,0.571759 
4,224,0.592836 
4,225,0.626361 
4,226,0.617320 
4,227,0.564734 
4,228,0.522081 
4,229,0.510687 
4,230,0.501044 
4,231,0.455429 
4,232,0.373536 
4,233,0.326729 
4,234,0.280397 
4,235,0.234380 
4,236,0.195436 
4,237,0.148914 
4,238,0.095109 
4,239,0.039327 
4,240,0.020869 
4,241,0.000345 
4,242,-0.007272 
4,243,0.037274 
4,244,0.052924 
4,245,0.006441 
4,246,-0.025292 
4,247,-0.063177 
4,248,-0.078680 
4,249,-0.086328 
4,250,-0.094014 
4,251,-0.051932 
4,252,-0.011914 
4,253,0.003663 
4,254,0.004650 
4,255,0.053951 
5,0,0.101379 
5,1,0.151287 
5,2,0.167264 
5,3,0.170140 
5,4,0.213613 
5,5,0.251282 
5,6,0.308923 
5,7,0.348304 
5,8,0.351714 
5,9,0.415135 
5,10,0.484166 
5,11,0.467967 
5,12,0.414387 
5,13,0.376578 
5,14,0.338706 
5,15,0.304953 
5,16,0.272003 
5,17,0.236966 
5,18,0.207756 
5,19,0.164918 
5,20,0.136319 
5,21,0.162193 
5,22,0.200349 
5,23,0.204168 
5,24,0.180180 
5,25,0.163651 
5,26,0.142888 
5,27,0.092746 
5,28,0.069114 
5,29,0.062810 
5,30,0.057198 
5,31,0.089309 
5,32,0.089966 
5,33,0.072651 
5,34,0.081175 
5,35,0.067803 
5,36,0.068012 
5,37,0.068424 
5,38,0.029612 
5,39,0.013825 
5,40,-0.008846 
5,41,-0.034750 
5,42,-0.027052 
5,43,-0.000393 
5,44,-0.012141 
5,45,-0.021677 
5,46,-0.007569 
5,47,-0.037665 
5,48,-0.067679 
5,49,-0.102341 
5,50,-0.111845 
5,51,-0.089641 
5,52,-0.063065 
5,53,-0.042555 
5,54,-0.039704 
5,55,-0.021100 
5,56,-0.009400 
